frame cameraID K[0,0] K[1,1] K[0,2] K[1,2]
348 0 725.0087 725.0087 620.5 187
348 1 725.0087 725.0087 620.5 187
349 0 725.0087 725.0087 620.5 187
349 1 725.0087 725.0087 620.5 187
350 0 725.0087 725.0087 620.5 187
350 1 725.0087 725.0087 620.5 187
351 0 725.0087 725.0087 620.5 187
351 1 725.0087 725.0087 620.5 187
352 0 725.0087 725.0087 620.5 187
352 1 725.0087 725.0087 620.5 187
353 0 725.0087 725.0087 620.5 187
353 1 725.0087 725.0087 620.5 187
354 0 725.0087 725.0087 620.5 187
354 1 725.0087 725.0087 620.5 187
355 0 725.0087 725.0087 620.5 187
355 1 725.0087 725.0087 620.5 187
356 0 725.0087 725.0087 620.5 187
356 1 725.0087 725.0087 620.5 187
357 0 725.0087 725.0087 620.5 187
357 1 725.0087 725.0087 620.5 187
358 0 725.0087 725.0087 620.5 187
358 1 725.0087 725.0087 620.5 187
359 0 725.0087 725.0087 620.5 187
359 1 725.0087 725.0087 620.5 187
360 0 725.0087 725.0087 620.5 187
360 1 725.0087 725.0087 620.5 187
361 0 725.0087 725.0087 620.5 187
361 1 725.0087 725.0087 620.5 187
362 0 725.0087 725.0087 620.5 187
362 1 725.0087 725.0087 620.5 187
363 0 725.0087 725.0087 620.5 187
363 1 725.0087 725.0087 620.5 187
364 0 725.0087 725.0087 620.5 187
364 1 725.0087 725.0087 620.5 187
365 0 725.0087 725.0087 620.5 187
365 1 725.0087 725.0087 620.5 187
366 0 725.0087 725.0087 620.5 187
366 1 725.0087 725.0087 620.5 187
367 0 725.0087 725.0087 620.5 187
367 1 725.0087 725.0087 620.5 187
368 0 725.0087 725.0087 620.5 187
368 1 725.0087 725.0087 620.5 187
369 0 725.0087 725.0087 620.5 187
369 1 725.0087 725.0087 620.5 187
370 0 725.0087 725.0087 620.5 187
370 1 725.0087 725.0087 620.5 187
371 0 725.0087 725.0087 620.5 187
371 1 725.0087 725.0087 620.5 187
372 0 725.0087 725.0087 620.5 187
372 1 725.0087 725.0087 620.5 187
373 0 725.0087 725.0087 620.5 187
373 1 725.0087 725.0087 620.5 187
374 0 725.0087 725.0087 620.5 187
374 1 725.0087 725.0087 620.5 187
375 0 725.0087 725.0087 620.5 187
375 1 725.0087 725.0087 620.5 187
376 0 725.0087 725.0087 620.5 187
376 1 725.0087 725.0087 620.5 187
377 0 725.0087 725.0087 620.5 187
377 1 725.0087 725.0087 620.5 187
378 0 725.0087 725.0087 620.5 187
378 1 725.0087 725.0087 620.5 187
379 0 725.0087 725.0087 620.5 187
379 1 725.0087 725.0087 620.5 187
380 0 725.0087 725.0087 620.5 187
380 1 725.0087 725.0087 620.5 187
381 0 725.0087 725.0087 620.5 187
381 1 725.0087 725.0087 620.5 187
382 0 725.0087 725.0087 620.5 187
382 1 725.0087 725.0087 620.5 187
383 0 725.0087 725.0087 620.5 187
383 1 725.0087 725.0087 620.5 187
384 0 725.0087 725.0087 620.5 187
384 1 725.0087 725.0087 620.5 187
385 0 725.0087 725.0087 620.5 187
385 1 725.0087 725.0087 620.5 187
386 0 725.0087 725.0087 620.5 187
386 1 725.0087 725.0087 620.5 187
387 0 725.0087 725.0087 620.5 187
387 1 725.0087 725.0087 620.5 187
388 0 725.0087 725.0087 620.5 187
388 1 725.0087 725.0087 620.5 187
389 0 725.0087 725.0087 620.5 187
389 1 725.0087 725.0087 620.5 187
390 0 725.0087 725.0087 620.5 187
390 1 725.0087 725.0087 620.5 187
391 0 725.0087 725.0087 620.5 187
391 1 725.0087 725.0087 620.5 187
392 0 725.0087 725.0087 620.5 187
392 1 725.0087 725.0087 620.5 187
393 0 725.0087 725.0087 620.5 187
393 1 725.0087 725.0087 620.5 187
394 0 725.0087 725.0087 620.5 187
394 1 725.0087 725.0087 620.5 187
395 0 725.0087 725.0087 620.5 187
395 1 725.0087 725.0087 620.5 187
396 0 725.0087 725.0087 620.5 187
396 1 725.0087 725.0087 620.5 187
397 0 725.0087 725.0087 620.5 187
397 1 725.0087 725.0087 620.5 187
398 0 725.0087 725.0087 620.5 187
398 1 725.0087 725.0087 620.5 187
399 0 725.0087 725.0087 620.5 187
399 1 725.0087 725.0087 620.5 187
400 0 725.0087 725.0087 620.5 187
400 1 725.0087 725.0087 620.5 187
401 0 725.0087 725.0087 620.5 187
401 1 725.0087 725.0087 620.5 187
402 0 725.0087 725.0087 620.5 187
402 1 725.0087 725.0087 620.5 187
403 0 725.0087 725.0087 620.5 187
403 1 725.0087 725.0087 620.5 187
404 0 725.0087 725.0087 620.5 187
404 1 725.0087 725.0087 620.5 187
405 0 725.0087 725.0087 620.5 187
405 1 725.0087 725.0087 620.5 187
406 0 725.0087 725.0087 620.5 187
406 1 725.0087 725.0087 620.5 187
407 0 725.0087 725.0087 620.5 187
407 1 725.0087 725.0087 620.5 187
408 0 725.0087 725.0087 620.5 187
408 1 725.0087 725.0087 620.5 187
409 0 725.0087 725.0087 620.5 187
409 1 725.0087 725.0087 620.5 187
410 0 725.0087 725.0087 620.5 187
410 1 725.0087 725.0087 620.5 187
411 0 725.0087 725.0087 620.5 187
411 1 725.0087 725.0087 620.5 187
412 0 725.0087 725.0087 620.5 187
412 1 725.0087 725.0087 620.5 187
413 0 725.0087 725.0087 620.5 187
413 1 725.0087 725.0087 620.5 187
414 0 725.0087 725.0087 620.5 187
414 1 725.0087 725.0087 620.5 187
415 0 725.0087 725.0087 620.5 187
415 1 725.0087 725.0087 620.5 187
416 0 725.0087 725.0087 620.5 187
416 1 725.0087 725.0087 620.5 187
417 0 725.0087 725.0087 620.5 187
417 1 725.0087 725.0087 620.5 187
418 0 725.0087 725.0087 620.5 187
418 1 725.0087 725.0087 620.5 187
419 0 725.0087 725.0087 620.5 187
419 1 725.0087 725.0087 620.5 187
420 0 725.0087 725.0087 620.5 187
420 1 725.0087 725.0087 620.5 187
421 0 725.0087 725.0087 620.5 187
421 1 725.0087 725.0087 620.5 187
422 0 725.0087 725.0087 620.5 187
422 1 725.0087 725.0087 620.5 187
423 0 725.0087 725.0087 620.5 187
423 1 725.0087 725.0087 620.5 187
424 0 725.0087 725.0087 620.5 187
424 1 725.0087 725.0087 620.5 187
425 0 725.0087 725.0087 620.5 187
425 1 725.0087 725.0087 620.5 187
426 0 725.0087 725.0087 620.5 187
426 1 725.0087 725.0087 620.5 187
427 0 725.0087 725.0087 620.5 187
427 1 725.0087 725.0087 620.5 187
428 0 725.0087 725.0087 620.5 187
428 1 725.0087 725.0087 620.5 187
429 0 725.0087 725.0087 620.5 187
429 1 725.0087 725.0087 620.5 187
430 0 725.0087 725.0087 620.5 187
430 1 725.0087 725.0087 620.5 187
431 0 725.0087 725.0087 620.5 187
431 1 725.0087 725.0087 620.5 187
432 0 725.0087 725.0087 620.5 187
432 1 725.0087 725.0087 620.5 187
433 0 725.0087 725.0087 620.5 187
433 1 725.0087 725.0087 620.5 187
434 0 725.0087 725.0087 620.5 187
434 1 725.0087 725.0087 620.5 187
435 0 725.0087 725.0087 620.5 187
435 1 725.0087 725.0087 620.5 187
436 0 725.0087 725.0087 620.5 187
436 1 725.0087 725.0087 620.5 187
437 0 725.0087 725.0087 620.5 187
437 1 725.0087 725.0087 620.5 187
438 0 725.0087 725.0087 620.5 187
438 1 725.0087 725.0087 620.5 187
439 0 725.0087 725.0087 620.5 187
439 1 725.0087 725.0087 620.5 187
440 0 725.0087 725.0087 620.5 187
440 1 725.0087 725.0087 620.5 187
441 0 725.0087 725.0087 620.5 187
441 1 725.0087 725.0087 620.5 187
442 0 725.0087 725.0087 620.5 187
442 1 725.0087 725.0087 620.5 187
443 0 725.0087 725.0087 620.5 187
443 1 725.0087 725.0087 620.5 187
444 0 725.0087 725.0087 620.5 187
444 1 725.0087 725.0087 620.5 187
445 0 725.0087 725.0087 620.5 187
445 1 725.0087 725.0087 620.5 187
446 0 725.0087 725.0087 620.5 187
446 1 725.0087 725.0087 620.5 187
447 0 725.0087 725.0087 620.5 187
447 1 725.0087 725.0087 620.5 187
448 0 725.0087 725.0087 620.5 187
448 1 725.0087 725.0087 620.5 187
449 0 725.0087 725.0087 620.5 187
449 1 725.0087 725.0087 620.5 187
450 0 725.0087 725.0087 620.5 187
450 1 725.0087 725.0087 620.5 187
451 0 725.0087 725.0087 620.5 187
451 1 725.0087 725.0087 620.5 187
452 0 725.0087 725.0087 620.5 187
452 1 725.0087 725.0087 620.5 187
453 0 725.0087 725.0087 620.5 187
453 1 725.0087 725.0087 620.5 187
454 0 725.0087 725.0087 620.5 187
454 1 725.0087 725.0087 620.5 187
455 0 725.0087 725.0087 620.5 187
455 1 725.0087 725.0087 620.5 187
456 0 725.0087 725.0087 620.5 187
456 1 725.0087 725.0087 620.5 187
457 0 725.0087 725.0087 620.5 187
457 1 725.0087 725.0087 620.5 187
458 0 725.0087 725.0087 620.5 187
458 1 725.0087 725.0087 620.5 187
459 0 725.0087 725.0087 620.5 187
459 1 725.0087 725.0087 620.5 187
460 0 725.0087 725.0087 620.5 187
460 1 725.0087 725.0087 620.5 187
461 0 725.0087 725.0087 620.5 187
461 1 725.0087 725.0087 620.5 187
462 0 725.0087 725.0087 620.5 187
462 1 725.0087 725.0087 620.5 187
463 0 725.0087 725.0087 620.5 187
463 1 725.0087 725.0087 620.5 187
464 0 725.0087 725.0087 620.5 187
464 1 725.0087 725.0087 620.5 187
465 0 725.0087 725.0087 620.5 187
465 1 725.0087 725.0087 620.5 187
466 0 725.0087 725.0087 620.5 187
466 1 725.0087 725.0087 620.5 187
467 0 725.0087 725.0087 620.5 187
467 1 725.0087 725.0087 620.5 187
468 0 725.0087 725.0087 620.5 187
468 1 725.0087 725.0087 620.5 187
469 0 725.0087 725.0087 620.5 187
469 1 725.0087 725.0087 620.5 187
470 0 725.0087 725.0087 620.5 187
470 1 725.0087 725.0087 620.5 187
471 0 725.0087 725.0087 620.5 187
471 1 725.0087 725.0087 620.5 187
472 0 725.0087 725.0087 620.5 187
472 1 725.0087 725.0087 620.5 187
473 0 725.0087 725.0087 620.5 187
473 1 725.0087 725.0087 620.5 187
474 0 725.0087 725.0087 620.5 187
474 1 725.0087 725.0087 620.5 187
475 0 725.0087 725.0087 620.5 187
475 1 725.0087 725.0087 620.5 187
476 0 725.0087 725.0087 620.5 187
476 1 725.0087 725.0087 620.5 187
477 0 725.0087 725.0087 620.5 187
477 1 725.0087 725.0087 620.5 187
478 0 725.0087 725.0087 620.5 187
478 1 725.0087 725.0087 620.5 187
479 0 725.0087 725.0087 620.5 187
479 1 725.0087 725.0087 620.5 187
480 0 725.0087 725.0087 620.5 187
480 1 725.0087 725.0087 620.5 187
481 0 725.0087 725.0087 620.5 187
481 1 725.0087 725.0087 620.5 187
482 0 725.0087 725.0087 620.5 187
482 1 725.0087 725.0087 620.5 187
483 0 725.0087 725.0087 620.5 187
483 1 725.0087 725.0087 620.5 187
484 0 725.0087 725.0087 620.5 187
484 1 725.0087 725.0087 620.5 187
485 0 725.0087 725.0087 620.5 187
485 1 725.0087 725.0087 620.5 187
486 0 725.0087 725.0087 620.5 187
486 1 725.0087 725.0087 620.5 187
487 0 725.0087 725.0087 620.5 187
487 1 725.0087 725.0087 620.5 187
488 0 725.0087 725.0087 620.5 187
488 1 725.0087 725.0087 620.5 187
489 0 725.0087 725.0087 620.5 187
489 1 725.0087 725.0087 620.5 187
490 0 725.0087 725.0087 620.5 187
490 1 725.0087 725.0087 620.5 187
491 0 725.0087 725.0087 620.5 187
491 1 725.0087 725.0087 620.5 187
492 0 725.0087 725.0087 620.5 187
492 1 725.0087 725.0087 620.5 187
493 0 725.0087 725.0087 620.5 187
493 1 725.0087 725.0087 620.5 187
494 0 725.0087 725.0087 620.5 187
494 1 725.0087 725.0087 620.5 187
495 0 725.0087 725.0087 620.5 187
495 1 725.0087 725.0087 620.5 187
496 0 725.0087 725.0087 620.5 187
496 1 725.0087 725.0087 620.5 187
497 0 725.0087 725.0087 620.5 187
497 1 725.0087 725.0087 620.5 187
498 0 725.0087 725.0087 620.5 187
498 1 725.0087 725.0087 620.5 187
499 0 725.0087 725.0087 620.5 187
499 1 725.0087 725.0087 620.5 187
500 0 725.0087 725.0087 620.5 187
500 1 725.0087 725.0087 620.5 187
501 0 725.0087 725.0087 620.5 187
501 1 725.0087 725.0087 620.5 187
502 0 725.0087 725.0087 620.5 187
502 1 725.0087 725.0087 620.5 187
503 0 725.0087 725.0087 620.5 187
503 1 725.0087 725.0087 620.5 187
504 0 725.0087 725.0087 620.5 187
504 1 725.0087 725.0087 620.5 187
505 0 725.0087 725.0087 620.5 187
505 1 725.0087 725.0087 620.5 187
506 0 725.0087 725.0087 620.5 187
506 1 725.0087 725.0087 620.5 187
507 0 725.0087 725.0087 620.5 187
507 1 725.0087 725.0087 620.5 187
508 0 725.0087 725.0087 620.5 187
508 1 725.0087 725.0087 620.5 187
509 0 725.0087 725.0087 620.5 187
509 1 725.0087 725.0087 620.5 187
510 0 725.0087 725.0087 620.5 187
510 1 725.0087 725.0087 620.5 187
511 0 725.0087 725.0087 620.5 187
511 1 725.0087 725.0087 620.5 187
512 0 725.0087 725.0087 620.5 187
512 1 725.0087 725.0087 620.5 187
513 0 725.0087 725.0087 620.5 187
513 1 725.0087 725.0087 620.5 187
514 0 725.0087 725.0087 620.5 187
514 1 725.0087 725.0087 620.5 187
515 0 725.0087 725.0087 620.5 187
515 1 725.0087 725.0087 620.5 187
516 0 725.0087 725.0087 620.5 187
516 1 725.0087 725.0087 620.5 187
517 0 725.0087 725.0087 620.5 187
517 1 725.0087 725.0087 620.5 187
518 0 725.0087 725.0087 620.5 187
518 1 725.0087 725.0087 620.5 187
519 0 725.0087 725.0087 620.5 187
519 1 725.0087 725.0087 620.5 187
520 0 725.0087 725.0087 620.5 187
520 1 725.0087 725.0087 620.5 187
521 0 725.0087 725.0087 620.5 187
521 1 725.0087 725.0087 620.5 187
522 0 725.0087 725.0087 620.5 187
522 1 725.0087 725.0087 620.5 187
523 0 725.0087 725.0087 620.5 187
523 1 725.0087 725.0087 620.5 187
524 0 725.0087 725.0087 620.5 187
524 1 725.0087 725.0087 620.5 187
525 0 725.0087 725.0087 620.5 187
525 1 725.0087 725.0087 620.5 187
526 0 725.0087 725.0087 620.5 187
526 1 725.0087 725.0087 620.5 187
527 0 725.0087 725.0087 620.5 187
527 1 725.0087 725.0087 620.5 187
528 0 725.0087 725.0087 620.5 187
528 1 725.0087 725.0087 620.5 187
529 0 725.0087 725.0087 620.5 187
529 1 725.0087 725.0087 620.5 187
530 0 725.0087 725.0087 620.5 187
530 1 725.0087 725.0087 620.5 187
531 0 725.0087 725.0087 620.5 187
531 1 725.0087 725.0087 620.5 187
532 0 725.0087 725.0087 620.5 187
532 1 725.0087 725.0087 620.5 187
533 0 725.0087 725.0087 620.5 187
533 1 725.0087 725.0087 620.5 187
534 0 725.0087 725.0087 620.5 187
534 1 725.0087 725.0087 620.5 187
535 0 725.0087 725.0087 620.5 187
535 1 725.0087 725.0087 620.5 187
536 0 725.0087 725.0087 620.5 187
536 1 725.0087 725.0087 620.5 187
537 0 725.0087 725.0087 620.5 187
537 1 725.0087 725.0087 620.5 187
538 0 725.0087 725.0087 620.5 187
538 1 725.0087 725.0087 620.5 187
539 0 725.0087 725.0087 620.5 187
539 1 725.0087 725.0087 620.5 187
540 0 725.0087 725.0087 620.5 187
540 1 725.0087 725.0087 620.5 187
541 0 725.0087 725.0087 620.5 187
541 1 725.0087 725.0087 620.5 187
542 0 725.0087 725.0087 620.5 187
542 1 725.0087 725.0087 620.5 187
543 0 725.0087 725.0087 620.5 187
543 1 725.0087 725.0087 620.5 187
544 0 725.0087 725.0087 620.5 187
544 1 725.0087 725.0087 620.5 187
545 0 725.0087 725.0087 620.5 187
545 1 725.0087 725.0087 620.5 187
546 0 725.0087 725.0087 620.5 187
546 1 725.0087 725.0087 620.5 187
547 0 725.0087 725.0087 620.5 187
547 1 725.0087 725.0087 620.5 187
548 0 725.0087 725.0087 620.5 187
548 1 725.0087 725.0087 620.5 187
549 0 725.0087 725.0087 620.5 187
549 1 725.0087 725.0087 620.5 187
550 0 725.0087 725.0087 620.5 187
550 1 725.0087 725.0087 620.5 187
551 0 725.0087 725.0087 620.5 187
551 1 725.0087 725.0087 620.5 187
552 0 725.0087 725.0087 620.5 187
552 1 725.0087 725.0087 620.5 187
553 0 725.0087 725.0087 620.5 187
553 1 725.0087 725.0087 620.5 187
554 0 725.0087 725.0087 620.5 187
554 1 725.0087 725.0087 620.5 187
555 0 725.0087 725.0087 620.5 187
555 1 725.0087 725.0087 620.5 187
556 0 725.0087 725.0087 620.5 187
556 1 725.0087 725.0087 620.5 187
557 0 725.0087 725.0087 620.5 187
557 1 725.0087 725.0087 620.5 187
558 0 725.0087 725.0087 620.5 187
558 1 725.0087 725.0087 620.5 187
559 0 725.0087 725.0087 620.5 187
559 1 725.0087 725.0087 620.5 187
560 0 725.0087 725.0087 620.5 187
560 1 725.0087 725.0087 620.5 187
561 0 725.0087 725.0087 620.5 187
561 1 725.0087 725.0087 620.5 187
562 0 725.0087 725.0087 620.5 187
562 1 725.0087 725.0087 620.5 187
563 0 725.0087 725.0087 620.5 187
563 1 725.0087 725.0087 620.5 187
564 0 725.0087 725.0087 620.5 187
564 1 725.0087 725.0087 620.5 187
565 0 725.0087 725.0087 620.5 187
565 1 725.0087 725.0087 620.5 187
566 0 725.0087 725.0087 620.5 187
566 1 725.0087 725.0087 620.5 187
567 0 725.0087 725.0087 620.5 187
567 1 725.0087 725.0087 620.5 187
568 0 725.0087 725.0087 620.5 187
568 1 725.0087 725.0087 620.5 187
569 0 725.0087 725.0087 620.5 187
569 1 725.0087 725.0087 620.5 187
570 0 725.0087 725.0087 620.5 187
570 1 725.0087 725.0087 620.5 187
571 0 725.0087 725.0087 620.5 187
571 1 725.0087 725.0087 620.5 187
572 0 725.0087 725.0087 620.5 187
572 1 725.0087 725.0087 620.5 187
573 0 725.0087 725.0087 620.5 187
573 1 725.0087 725.0087 620.5 187
574 0 725.0087 725.0087 620.5 187
574 1 725.0087 725.0087 620.5 187
575 0 725.0087 725.0087 620.5 187
575 1 725.0087 725.0087 620.5 187
576 0 725.0087 725.0087 620.5 187
576 1 725.0087 725.0087 620.5 187
577 0 725.0087 725.0087 620.5 187
577 1 725.0087 725.0087 620.5 187
578 0 725.0087 725.0087 620.5 187
578 1 725.0087 725.0087 620.5 187
579 0 725.0087 725.0087 620.5 187
579 1 725.0087 725.0087 620.5 187
580 0 725.0087 725.0087 620.5 187
580 1 725.0087 725.0087 620.5 187
581 0 725.0087 725.0087 620.5 187
581 1 725.0087 725.0087 620.5 187
582 0 725.0087 725.0087 620.5 187
582 1 725.0087 725.0087 620.5 187
583 0 725.0087 725.0087 620.5 187
583 1 725.0087 725.0087 620.5 187
584 0 725.0087 725.0087 620.5 187
584 1 725.0087 725.0087 620.5 187
585 0 725.0087 725.0087 620.5 187
585 1 725.0087 725.0087 620.5 187
586 0 725.0087 725.0087 620.5 187
586 1 725.0087 725.0087 620.5 187
587 0 725.0087 725.0087 620.5 187
587 1 725.0087 725.0087 620.5 187
588 0 725.0087 725.0087 620.5 187
588 1 725.0087 725.0087 620.5 187
589 0 725.0087 725.0087 620.5 187
589 1 725.0087 725.0087 620.5 187
590 0 725.0087 725.0087 620.5 187
590 1 725.0087 725.0087 620.5 187
591 0 725.0087 725.0087 620.5 187
591 1 725.0087 725.0087 620.5 187
592 0 725.0087 725.0087 620.5 187
592 1 725.0087 725.0087 620.5 187
593 0 725.0087 725.0087 620.5 187
593 1 725.0087 725.0087 620.5 187
594 0 725.0087 725.0087 620.5 187
594 1 725.0087 725.0087 620.5 187
595 0 725.0087 725.0087 620.5 187
595 1 725.0087 725.0087 620.5 187
596 0 725.0087 725.0087 620.5 187
596 1 725.0087 725.0087 620.5 187
597 0 725.0087 725.0087 620.5 187
597 1 725.0087 725.0087 620.5 187
598 0 725.0087 725.0087 620.5 187
598 1 725.0087 725.0087 620.5 187
599 0 725.0087 725.0087 620.5 187
599 1 725.0087 725.0087 620.5 187
600 0 725.0087 725.0087 620.5 187
600 1 725.0087 725.0087 620.5 187
601 0 725.0087 725.0087 620.5 187
601 1 725.0087 725.0087 620.5 187
602 0 725.0087 725.0087 620.5 187
602 1 725.0087 725.0087 620.5 187
603 0 725.0087 725.0087 620.5 187
603 1 725.0087 725.0087 620.5 187
604 0 725.0087 725.0087 620.5 187
604 1 725.0087 725.0087 620.5 187
605 0 725.0087 725.0087 620.5 187
605 1 725.0087 725.0087 620.5 187
606 0 725.0087 725.0087 620.5 187
606 1 725.0087 725.0087 620.5 187
607 0 725.0087 725.0087 620.5 187
607 1 725.0087 725.0087 620.5 187
608 0 725.0087 725.0087 620.5 187
608 1 725.0087 725.0087 620.5 187
609 0 725.0087 725.0087 620.5 187
609 1 725.0087 725.0087 620.5 187
610 0 725.0087 725.0087 620.5 187
610 1 725.0087 725.0087 620.5 187
611 0 725.0087 725.0087 620.5 187
611 1 725.0087 725.0087 620.5 187
612 0 725.0087 725.0087 620.5 187
612 1 725.0087 725.0087 620.5 187
613 0 725.0087 725.0087 620.5 187
613 1 725.0087 725.0087 620.5 187
614 0 725.0087 725.0087 620.5 187
614 1 725.0087 725.0087 620.5 187
615 0 725.0087 725.0087 620.5 187
615 1 725.0087 725.0087 620.5 187
616 0 725.0087 725.0087 620.5 187
616 1 725.0087 725.0087 620.5 187
617 0 725.0087 725.0087 620.5 187
617 1 725.0087 725.0087 620.5 187
618 0 725.0087 725.0087 620.5 187
618 1 725.0087 725.0087 620.5 187
619 0 725.0087 725.0087 620.5 187
619 1 725.0087 725.0087 620.5 187
620 0 725.0087 725.0087 620.5 187
620 1 725.0087 725.0087 620.5 187
621 0 725.0087 725.0087 620.5 187
621 1 725.0087 725.0087 620.5 187
622 0 725.0087 725.0087 620.5 187
622 1 725.0087 725.0087 620.5 187
623 0 725.0087 725.0087 620.5 187
623 1 725.0087 725.0087 620.5 187
624 0 725.0087 725.0087 620.5 187
624 1 725.0087 725.0087 620.5 187
625 0 725.0087 725.0087 620.5 187
625 1 725.0087 725.0087 620.5 187
626 0 725.0087 725.0087 620.5 187
626 1 725.0087 725.0087 620.5 187
627 0 725.0087 725.0087 620.5 187
627 1 725.0087 725.0087 620.5 187
628 0 725.0087 725.0087 620.5 187
628 1 725.0087 725.0087 620.5 187
629 0 725.0087 725.0087 620.5 187
629 1 725.0087 725.0087 620.5 187
630 0 725.0087 725.0087 620.5 187
630 1 725.0087 725.0087 620.5 187
631 0 725.0087 725.0087 620.5 187
631 1 725.0087 725.0087 620.5 187
632 0 725.0087 725.0087 620.5 187
632 1 725.0087 725.0087 620.5 187
633 0 725.0087 725.0087 620.5 187
633 1 725.0087 725.0087 620.5 187
634 0 725.0087 725.0087 620.5 187
634 1 725.0087 725.0087 620.5 187
635 0 725.0087 725.0087 620.5 187
635 1 725.0087 725.0087 620.5 187
636 0 725.0087 725.0087 620.5 187
636 1 725.0087 725.0087 620.5 187
637 0 725.0087 725.0087 620.5 187
637 1 725.0087 725.0087 620.5 187
638 0 725.0087 725.0087 620.5 187
638 1 725.0087 725.0087 620.5 187
639 0 725.0087 725.0087 620.5 187
639 1 725.0087 725.0087 620.5 187
640 0 725.0087 725.0087 620.5 187
640 1 725.0087 725.0087 620.5 187
641 0 725.0087 725.0087 620.5 187
641 1 725.0087 725.0087 620.5 187
642 0 725.0087 725.0087 620.5 187
642 1 725.0087 725.0087 620.5 187
643 0 725.0087 725.0087 620.5 187
643 1 725.0087 725.0087 620.5 187
644 0 725.0087 725.0087 620.5 187
644 1 725.0087 725.0087 620.5 187
645 0 725.0087 725.0087 620.5 187
645 1 725.0087 725.0087 620.5 187
646 0 725.0087 725.0087 620.5 187
646 1 725.0087 725.0087 620.5 187
647 0 725.0087 725.0087 620.5 187
647 1 725.0087 725.0087 620.5 187
648 0 725.0087 725.0087 620.5 187
648 1 725.0087 725.0087 620.5 187
649 0 725.0087 725.0087 620.5 187
649 1 725.0087 725.0087 620.5 187
650 0 725.0087 725.0087 620.5 187
650 1 725.0087 725.0087 620.5 187
651 0 725.0087 725.0087 620.5 187
651 1 725.0087 725.0087 620.5 187
652 0 725.0087 725.0087 620.5 187
652 1 725.0087 725.0087 620.5 187
653 0 725.0087 725.0087 620.5 187
653 1 725.0087 725.0087 620.5 187
654 0 725.0087 725.0087 620.5 187
654 1 725.0087 725.0087 620.5 187
655 0 725.0087 725.0087 620.5 187
655 1 725.0087 725.0087 620.5 187
656 0 725.0087 725.0087 620.5 187
656 1 725.0087 725.0087 620.5 187
657 0 725.0087 725.0087 620.5 187
657 1 725.0087 725.0087 620.5 187
658 0 725.0087 725.0087 620.5 187
658 1 725.0087 725.0087 620.5 187
659 0 725.0087 725.0087 620.5 187
659 1 725.0087 725.0087 620.5 187
660 0 725.0087 725.0087 620.5 187
660 1 725.0087 725.0087 620.5 187
661 0 725.0087 725.0087 620.5 187
661 1 725.0087 725.0087 620.5 187
662 0 725.0087 725.0087 620.5 187
662 1 725.0087 725.0087 620.5 187
663 0 725.0087 725.0087 620.5 187
663 1 725.0087 725.0087 620.5 187
664 0 725.0087 725.0087 620.5 187
664 1 725.0087 725.0087 620.5 187
665 0 725.0087 725.0087 620.5 187
665 1 725.0087 725.0087 620.5 187
666 0 725.0087 725.0087 620.5 187
666 1 725.0087 725.0087 620.5 187
667 0 725.0087 725.0087 620.5 187
667 1 725.0087 725.0087 620.5 187
668 0 725.0087 725.0087 620.5 187
668 1 725.0087 725.0087 620.5 187
669 0 725.0087 725.0087 620.5 187
669 1 725.0087 725.0087 620.5 187
670 0 725.0087 725.0087 620.5 187
670 1 725.0087 725.0087 620.5 187
671 0 725.0087 725.0087 620.5 187
671 1 725.0087 725.0087 620.5 187
672 0 725.0087 725.0087 620.5 187
672 1 725.0087 725.0087 620.5 187
673 0 725.0087 725.0087 620.5 187
673 1 725.0087 725.0087 620.5 187
674 0 725.0087 725.0087 620.5 187
674 1 725.0087 725.0087 620.5 187
675 0 725.0087 725.0087 620.5 187
675 1 725.0087 725.0087 620.5 187
676 0 725.0087 725.0087 620.5 187
676 1 725.0087 725.0087 620.5 187
677 0 725.0087 725.0087 620.5 187
677 1 725.0087 725.0087 620.5 187
678 0 725.0087 725.0087 620.5 187
678 1 725.0087 725.0087 620.5 187
679 0 725.0087 725.0087 620.5 187
679 1 725.0087 725.0087 620.5 187
680 0 725.0087 725.0087 620.5 187
680 1 725.0087 725.0087 620.5 187
681 0 725.0087 725.0087 620.5 187
681 1 725.0087 725.0087 620.5 187
682 0 725.0087 725.0087 620.5 187
682 1 725.0087 725.0087 620.5 187
683 0 725.0087 725.0087 620.5 187
683 1 725.0087 725.0087 620.5 187
684 0 725.0087 725.0087 620.5 187
684 1 725.0087 725.0087 620.5 187
685 0 725.0087 725.0087 620.5 187
685 1 725.0087 725.0087 620.5 187
686 0 725.0087 725.0087 620.5 187
686 1 725.0087 725.0087 620.5 187
687 0 725.0087 725.0087 620.5 187
687 1 725.0087 725.0087 620.5 187
688 0 725.0087 725.0087 620.5 187
688 1 725.0087 725.0087 620.5 187
689 0 725.0087 725.0087 620.5 187
689 1 725.0087 725.0087 620.5 187
690 0 725.0087 725.0087 620.5 187
690 1 725.0087 725.0087 620.5 187
691 0 725.0087 725.0087 620.5 187
691 1 725.0087 725.0087 620.5 187
692 0 725.0087 725.0087 620.5 187
692 1 725.0087 725.0087 620.5 187
693 0 725.0087 725.0087 620.5 187
693 1 725.0087 725.0087 620.5 187
694 0 725.0087 725.0087 620.5 187
694 1 725.0087 725.0087 620.5 187
695 0 725.0087 725.0087 620.5 187
695 1 725.0087 725.0087 620.5 187
696 0 725.0087 725.0087 620.5 187
696 1 725.0087 725.0087 620.5 187
